city,country,iso2,lat,lng,query,place_id,name,addr,place_lat,place_lng,tz_id,tz_rawoffset,tz_dstoffset
Munich,Germany,DE,48.133333,11.566667,mall,ChIJcQWbNBV0nkcRwqugj86Ufq8,SUMA Center,"Margot-Kalinke-Straße 4, 80939 München",48.1941066,11.5969796,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,mall,ChIJUbLJVR7gnUcR_doA9loi2qw,Truderinger Einkaufsoase (TEO),"Hafelhofweg 2-6, 81825 München",48.1226136,11.6708888,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,park,ChIJUYaFpvB1nkcRHLHMm23OcwY,Alter Botanischer Garten,"Sophienstraße 7, 80333 München",48.1423092,11.5644797,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,park,ChIJb-P-HdR1nkcRWHOx1Q3VXdk,Luitpold Park,"Brunnerstraße 2, 80804 München",48.171114,11.5699668,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,park,ChIJYXjjz_N1nkcRciyDilNW7tw,Maximilian Square,"Maximilianspl. 17, 80333 München",48.1418419,11.5712736,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,park,ChIJowqouYZ1nkcRuS69G6cgbjs,Maximiliansanlagen,81675 Munich,48.1394684,11.5964828,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,park,ChIJadODiC10nkcRXcKYomT6gzo,Petuelpark,"Klopstockstraße 10, 80804 München",48.17749999999999,11.5794444,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,shopping,ChIJdTWwGTnWnUcRKkDscIHNO60,Germeringer-Einkaufs-Passagen,"Münchener Str. 1, 82110 Germering",48.1376813,11.3740168,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,shopping,ChIJv9KLnMDgnUcRtVomG-9fqv8,IsarCenter,"Daimlerstraße 11, 85521 Ottobrunn",48.06319939999999,11.649583900000001,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,shopping,ChIJWYiCfql3nkcRlkFuMHcSTF0,Meile Moosach,"Bunzlauer Pl., 80992 München",48.179133,11.5062409,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,shopping,ChIJR45j3vZ2nkcRxDRsf-57LBY,Olympia-Einkaufszentrum,"Hanauer Str. 68, 80993 München",48.1833287,11.531643199999998,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,sights,ChIJg-Bu7Il1nkcR1XYh_kKr8pE,Isar Gate,"Tal 50, 80331 München",48.13508720000001,11.5818245,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,sights,ChIJFUD79OPfnUcR-fZ4tQF-ywU,Ostpark,"Feichtstr. 19, 81735 München",48.1138874,11.6386031,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,sights,ChIJ78jp3Mp3nkcR3dl2Bf1BKh4,Schlosspark Nymphenburg,"Neuhausen-Nymphenburg, 80638 München",48.15557769999999,11.493571099999999,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,street market,ChIJAQAAAJ_YnUcR90qq2zPP2Kk,EDEKA,"Landsberger Str. 390, 80687 München, Germany",48.145271,11.4844848,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,street market,ChIJj9spBWDfnUcRqBwfNs-ZEL8,Eataly Munich,"Viktualienmarkt 15, 80331 München, Germany",48.1347542,11.5752273,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,street market,ChIJ-dfc5Ip1nkcR6NxuKMQcNjU,Market at Elizabeth Place,"Elisabethpl., 80796 München, Germany",48.156783000000004,11.574378999999999,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJa_n1i_d1nkcRKcoYuJQJYaE,Aldi Süd,"Schwanthalerstraße 14, 80336 München",48.13759279999999,11.5623216,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJ4QGqAEzfnUcRqo7nSsLOa6g,EDEKA,"Implerstraße 17, 81371 München",48.1221291,11.5500206,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJg9uitIbfnUcRYgHBTUig0jo,EDEKA-Ernst - Standort München Ostbahnhof,"Orleanspl. 10-12, 81667 München",48.127874,11.604484,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJVcZ1KHzfnUcR2ka2HvIkyI0,HIT,"Rosenheimer Str. 30/32, 81669 München",48.1299619,11.5914191,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJcWri9l91nkcRyb9yMIWfuD8,Kaufland München-Berg am Laim,"Berg-am-Laim-Straße 117, 81673 München",48.1297259,11.626044300000002,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJR5W7FPh1nkcR5fGLXLllEj8,Lidl,"Schwanthalerstraße 31, 80336 München",48.1371726,11.5599567,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJi3U-SfN1nkcRT7wiy5_f-MA,REWE,"Theatinerstraße 14, 80333 München",48.14081420000001,11.5758259,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJyQUxW_x1nkcRfjguoxnPQyY,REWE,"Arnulfstraße 32, 80335 München",48.14308010000001,11.5559595,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJDR4K2ZvfnUcRlHf88xEph48,REWE,"Balanstraße 73, 81541 München",48.1174978,11.6019315,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJvyewYhB2nkcR-f0CJqFRUY4,REWE,"Landshuter Allee 30, 80637 München",48.1492276,11.5372073,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJ1bojT4p1nkcRd8qWKQ3P3to,Rewe,"Tal 13, 80331 München",48.13634879999999,11.5792362,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,supermarket,ChIJ5es_gfh1nkcROF0rRYnlCWU,Verdi Supermarkt GmbH,"Landwehrstraße 46, 80336 München",48.1364713,11.557815,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,tourist information,ChIJeS3H1Y91nkcRYKcxKknvY8U,Eisbachwelle,"Prinzregentenstraße, 80538 München, Germany",48.143539200000006,11.5877778,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,tourist information,ChIJayv4lZd1nkcR0e_vfGLfm8k,English Garden,"Munich, Germany",48.16423229999999,11.6055522,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,tourist information,ChIJySIbSo11nkcR6g3VmgfXU40,Hofgarten,"Hofgartenstraße 1, 80538 München, Germany",48.1427778,11.58,Europe/Berlin,3600,3600
Munich,Germany,DE,48.133333,11.566667,tourist information,ChIJ-UVJMo11nkcRFMwLk9wFaGM,Odeonsplatz,"Odeonspl. 1, 80539 München, Germany",48.1419728,11.5774386,Europe/Berlin,3600,3600
Accra,Ghana,GH,5.55,-0.2167,club,ChIJdXLyC3iQ3w8RI7PBlNmf79A,Hotgossip Night Club,"Adzoatse St, Accra, Ghana",5.5615229999999976,-0.178397,Africa/Accra,0,0
Accra,Ghana,GH,5.55,-0.2167,street market,ChIJ1UamOyKZ3w8Rp4sYwm0us6Q,Chantan Market,"Nii Okaiman East, Ghana",5.6259818999999975,-0.25604410000000005,Africa/Accra,0,0
Accra,Ghana,GH,5.55,-0.2167,street market,ChIJhXJ9cuOZ3w8RbCYr-pOdHy8,Kaneshie Market Complex,"Mantse Akramah St, Accra, Ghana",5.5664075,-0.2357363,Africa/Accra,0,0
Accra,Ghana,GH,5.55,-0.2167,street market,ChIJLXr7d3-b3w8RyYTsne41UFA,"Night Market, University of Ghana, Legon","9th Street, Accra, Ghana",5.6425915,-0.1862603,Africa/Accra,0,0
Accra,Ghana,GH,5.55,-0.2167,street market,ChIJRy6-gNSF3w8R6TmVwCwqvIU,Nungua Local Market,"Nugcity, Accra, Ghana",5.6007858,-0.0790568,Africa/Accra,0,0
Athens,Greece,GR,37.9833,23.7333,bar,ChIJ0zpkSmq9oRQRo2maQ8vg_do,Chelsea Hotel,"Αρχιμήδους, Proklou και, Athina 116 35",37.967777000000005,23.74373,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,park,ChIJZaciVjK9oRQRNm3nnVFEC1Y,Victoria Square,"Skaramagka 7, Athina 104 33, Greece",37.993179100000006,23.7294582,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,street market,ChIJmxTsUSO9oRQRLUSSm2pGMTA,Central Municipal Athens Market,"Athinas, Athina 105 51, Greece",37.980403499999994,23.727453399999998,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,street market,ChIJcfJumNi8oRQR9BtroxDXCO4,My market,"Πλαταιών 51 και, Paramithias, Athina 104 35, Greece",37.9825842,23.7151077,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,street market,ChIJXVHmPcSioRQRfYmdvYk58qQ,My market,"Λευκωσίας 46 &, Knosou, Αγ. Ανδρέα 112 53, Greece",38.00648899999999,23.7324665,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,street market,ChIJf8gZzCS9oRQR1LhyiZJRc_4,Varvakios Central Market,"Athinas 42, Athina 105 51, Greece",37.980478999999995,23.727251199999998,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,tourist information,ChIJ86z1Nxi9oRQR9g3r9ULAl1w,Acropolis of Athens,"Athens 105 58, Greece",37.9715323,23.7257492,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,tourist information,ChIJgfxwACK9oRQR4Q-3guLucaY,Filopappou Hill,"Φυλής 215, Athina 117 41, Greece",37.9687553,23.7198693,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,tourist information,ChIJDSQ1vT-9oRQRnAtzDrZWPIw,National Garden,"Leoforos Vasilisis Amalias 1, Athina 105 57, Greece",37.9728857,23.737394,Europe/Athens,7200,3600
Athens,Greece,GR,37.9833,23.7333,tourist information,ChIJ0YiyAzC9oRQR5CgHHiGhnvA,Omonia Square,"Square, District of Freedom 8573311, Athina 104 31, Greece",37.9841465,23.7280893,Europe/Athens,7200,3600
Port-au-Prince,Haiti,HT,18.541,-72.336,restaurant,ChIJnVSW4r_nuY4R6SbuNe8ph6g,Kokoye Bar & Grill,"Delmas 31, Port-au-Prince, Haiti",18.5497035,-72.3070003,America/Port-au-Prince,-18000,3600
Port-au-Prince,Haiti,HT,18.541,-72.336,supermarket,ChIJh8L8RZXnuY4RYVEMLe3xPns,Star 2000 Supermarket,"Port-au-Prince, Haiti",18.5494549,-72.30876359999998,America/Port-au-Prince,-18000,3600
Port-au-Prince,Haiti,HT,18.541,-72.336,train station,ChIJzbYNqQXnuY4RJVAHxQGp4jo,Aéroport International Toussaint Louverture,"Port-au-Prince Boulevard Toussaint Louverture, 1792, Haiti",18.575924399999998,-72.2946381,America/Port-au-Prince,-18000,3600
Budapest,Hungary,HU,47.5,19.0833,club,ChIJ4-4EKkDcQUcRPGkz1ExWaWg,Akvárium Klub,"Budapest, Erzsébet tér 12, 1051 Hungary",47.49836970000001,19.0542918,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,club,ChIJbxDkwWfcQUcRoaZDJzYZqyE,Doboz,"Budapest, Klauzál u. 10, 1072 Hungary",47.497720799999996,19.066757100000004,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,club,ChIJ3RbjiB3cQUcRMR6GqCXvzzk,Instant Club,"Budapest, Akácfa u. 51, 1073",47.5005187,19.0652834,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,club,ChIJwxtK9w7cQUcRxjobpvkpE_o,Morrison's 2.,"Budapest, Szent István krt. 11, 1055 Hungary",47.512051,19.050319899999998,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,club,ChIJQakOWUfoQUcReSRPzy9gSnQ,The Grund,"Budapest, Nagy Templom utca 30, 1082",47.4849825,19.0765894,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJD4ta-kjaQUcRS7Q6Abi1FOA,Arpad Shopping Center Association,"Budapest, Árpád út 112, 1045",47.56044319999999,19.0983215,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJX3XOP1HcQUcR5iypR_rLQao,Bálna Budapest,"Budapest, Fővám tér 11-12, 1093",47.4838156,19.0610022,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJQyfahADnQUcRINnQCGFvbXg,Campona,"Budapest, Nagytétényi út 37, 1222",47.406734,19.0168028,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJhQAfh2fZQUcRPDxfEyizNMA,Florian Business Center,"Budapest, Flórián tér 6-9., 1033",47.542369799999996,19.0408058,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJ3SnC04PeQUcRuwvqIgGfLVw,Hegyvidék Shopping Center,"Budapest, Apor Vilmos tér 11, 1124",47.4913923,19.0115454,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJ4znGjB_DQUcRHV-8gLGS-SE,KöKi Center,"Budapest, Vak Bottyán u. 75/A-C, 1191",47.462613,19.1468615,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJt39o-SLCQUcRTBHseftaUCw,Lőrinc-Center Bevásárlóközpont,"Budapest, Üllői út 661, 1182",47.4335184,19.2019525,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJQaqz0i7cQUcRp0zmnosWNMk,MOM Park,"Budapest, Alkotás u. 53, 1123",47.49081380000001,19.023147100000006,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJ50rUb7TeQUcRO1AIiog7Ggk,Rose Garden Shopping Center,"Budapest, Gábor Áron u. 74, 1026",47.5225448,19.0150084,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJ9erC24XcQUcRv4dvzmDy5ko,Récsei Center,"Budapest, Szabó József u. 6, 1146",47.504394500000004,19.0928421,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJl5lwKdjCQUcRPKH9cIH3_vU,Shopmark,"Budapest, Üllői út 201, 1191",47.4630038,19.1296986,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,mall,ChIJH_oMaAvcQUcRwZio5lBF_ag,Westend Shopping Center,"Budapest, Váci út 1-3, 1062",47.5139834,19.0594125,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,shopping,ChIJCQPb71bZQUcRICV4xOYXfEo,Buda Entertainment & Gastro,"Budapest, Bécsi út 38-44, 1036",47.5286076,19.037587300000002,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,shopping,ChIJVVVVDGrZQUcRYO2P-p3BrJI,Stop Shop,"Budapest, Bécsi út 136, 1036",47.5440268,19.0284621,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,shopping,ChIJrZQjekXaQUcRhd8QETxU1qo,Stop. Shop.,"Budapest, 1045, Árpád út 183-185, 1041",47.5614107,19.1063173,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,sights,ChIJD5G-NEDcQUcRMB_lFEHvArE,Elizabeth Square,"Budapest, Deák Ferenc tér 2, 1052",47.49823129999999,19.0526651,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,sights,ChIJ32QtdBbcQUcR1mrLvmwZjvY,Shoes on the Danube Bank,"Budapest, Id. Antall József rkp., 1054 Hungary",47.5038792,19.044779000000002,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,sights,ChIJs5n9Gx_cQUcRvPltiVjgT94,Vienna Gate,"Budapest, Bécsikapu tér, 1014",47.5050572,19.030644100000004,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJSeW_HpLCQUcRGqYckSVbW5c,Ecseri Flea Market,"Budapest, Nagykőrösi út 156, 1194 Hungary",47.43584389999999,19.1461538,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJ6dyOGbLdQUcRRvKiWoygAKo,Fancy Café (Fehérvári Street Market),"Budapest, Kőrösy József u. 7-9, 1117 Hungary",47.4747666,19.0479403,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJi5RlaBXcQUcRosTyFMJl6r0,Fehérvári Street Market,"Budapest, Kőrösy József u. 7-9, 1117 Hungary",47.47449779999999,19.0472216,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJZUBJH7LdQUcRtMFsMSyF5g8,Fehérvári Street Market,"Budapest, Kőrösy József u. 7-9, 1117 Hungary",47.47460780000001,19.0474954,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJie8hKafeQUcR3zPbWCNQkpQ,Fény Street Market,"Budapest, Lövőház u. 12, 1024 Hungary",47.509098,19.025322,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJc7gZbhPcQUcRjPopkeIJEhA,Hold Street Market and Downtown Market,"Budapest, Unit 22, Hold u. 13, 1054 Hungary",47.504828,19.052649399999996,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJ96CZSm7cQUcRiHoUEXIg1Q8,Hunyadi Square Market,"Budapest, Hunyadi tér 4, 1067 Hungary",47.505091,19.0662782,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJF0o8gmDcQUcRn23BaTfDF3Q,Kashmir Bazar Budapest,"Budapest, Népszínház u. 21, 1081 Hungary",47.4954186,19.073419,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJl-JNf_XbQUcRbpUjhXn1I8g,Lehel Market,"Budapest, Váci út 9-15, 1134 Hungary",47.518418,19.061075,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJ23tF9rHdQUcRiK1n43IZ_xM,Locals Market,"Budapest, Október huszonharmadika u., 1117 Hungary",47.474482200000004,19.0469004,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,street market,ChIJSyEwq1_cQUcRjmBfOwcYOiY,Rákóczi Market Hall,"Budapest, Rákóczi tér 7-9, 1084 Hungary",47.49291470000001,19.073304699999998,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJR8FMCWbcQUcRXRa9_iW8fz4,City SPAR,"Budapest, Erzsébet krt. 27, 1073",47.5008885,19.068867,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJwZ7QBXHcQUcRrG48fXWMLY8,Prima,"Budapest, Andrássy út 86, 1062",47.5091449,19.0687499,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJwa5oaWncQUcRYuGaUjK5b8A,SPAR,"Budapest, Király u. 35-37, 1071",47.5009834,19.0613723,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJ8TBf_RPcQUcRxv-zIxWCGc0,SPAR Supermarket,"Budapest, Nyugati tér 1-2, 1066",47.5098032,19.0558922,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJw_PMfGfcQUcREoJUFRWtOJU,SPAR Szupermarket,"Budapest, Blaha Lujza tér 1-2, 1085",47.4962129,19.0689839,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJl_MBr1_cQUcR6jZEYrYoXoI,SPAR Szupermarket,"Budapest, Rákóczi tér 7-8, 1084",47.4930549,19.073302,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJd_tHLPHcQUcRO6qBK5xwOSU,SPAR Szupermarket,"Budapest, Szigony u. 12, 1083",47.486922,19.0803995,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJC4JGezPZQUcRwuj7J10DUKc,SPAR Szupermarket,"Budapest, Rózsadomb Center alagsor, Törökvész út 87, 1025",47.5291714,19.0053641,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJO5deew7cQUcRMx_2MU3VI5c,SPAR partner,"Budapest, Szent István krt. 17, 1055",47.511432,19.052218,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJe8Eal23cQUcRkjEUKdueqy4,SPAR szupermarket,"Budapest, Teréz krt. 28, 1066",47.50636600000001,19.0609508,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJTZ68gRncQUcRWS0_kxLMACI,SPAR szupermarket,"Budapest, Batthyány tér 5-6, 1011",47.5062875,19.0377068,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJbdszQnvcQUcRSrV3mAKZLrQ,SPAR szupermarket,"Budapest, Klauzál tér 11, 1072",47.500060600000005,19.0643404,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJ2-BCg__cQUcR3RxIMAaymPw,SPAR szupermarket,"Budapest Soroksári út 1, Boráros tér 7, 1095",47.47889840000001,19.0673488,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJbdszQnvcQUcRMg2QbbpDH-4,SPAR szupermarket,"Budapest Dembinszky u. 12, Damjanich u. 11, 1071",47.5061744,19.0767466,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJmymdGw_cQUcRz0BvHGndnpg,Supermarket G'Roby GOLD,"Budapest Hollán Ernő u. sarok, bejárat a Hollán Ernő utcából, Szent István krt. 6, 1137",47.51315229999999,19.0493431,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJz-34R13cQUcReb2sm8VPf_A,Tesco,"Budapest, Rákóczi út 20, 1072",47.49568060000001,19.064516,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,supermarket,ChIJoYkLv1rcQUcRjuoeFdY38Co,Tesco,"Budapest, Kálvin tér 7, 1091",47.4883517,19.0607509,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,tourist information,ChIJ98Kx4k_cQUcRzC66ex41jKA,Central Market Hall,"Budapest, Vámház krt. 1-3, 1093 Hungary",47.4870848,19.058493,Europe/Budapest,3600,3600
Budapest,Hungary,HU,47.5,19.0833,train station,ChIJ6-7K7iDcQUcRHWbwGDRr6WY,Budapest-Déli,"Budapest, 1012 Hungary",47.5002831,19.024739899999997,Europe/Budapest,3600,3600
Reykjavík,Iceland,IS,64.15,-21.95,bar,ChIJ_-6IE8101kgREzHjBs_vC8g,Lebowski Bar,"Laugavegur 20a, 101 Reykjavík, Iceland",64.1457027,-21.9295988,Atlantic/Reykjavik,0,0
Bangalore,India,IN,12.983333,77.583333,sights,ChIJK5UVK5UVrjsRMFgrDKedF5E,Ashoka Pillar Monument,"Kankanpalya Road, 2nd Block, Mavalli, Bengaluru, Karnataka 560004",12.9436943,77.5852105,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,sights,ChIJqXd64DVDrjsR03W8o3u7ql4,Pyramid Valley International,"Maitreya-Buddha Dhyana Vidya Vishwalayam, Kebbedoddi Village, Harohalli Hobli, Kanakapura Rd, Kanakapura, Karnataka 562112",12.697042,77.49454399999998,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,sights,ChIJ22vBPuAVrjsRMyCE1XIn0s8,Sri Dharmaraya Swamy Temple,"Sri Dharmaraya Swamy Temple Main Road, Old Taluk Cutchery Rd, Thigalarpet, Nagarathpete, Bengaluru, Karnataka 560002",12.9654498,77.5833883,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,street market,ChIJI2N07kMUrjsRprm7ZYYgOXs,Eat Street,"ATNT Building, 11, 80 Feet Rd, opp. Indian Oil Petrol Pump, 6th Block, Bengaluru, Karnataka 560095, India",12.939552,77.6260358,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,street market,ChIJMxXdbOUTrjsR34nzlqLPx4I,HAL Market,"Dr Babasaheb Ambedkar Rd, H.A.L, Reddypalya, Jyothi Nagar, Bengaluru, Karnataka 560017, India",12.9606749,77.66719870000001,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,street market,ChIJm9Tf59QVrjsRRo5cYvFHyuw,Johnson Market,"14, Alexandra Road, Richmond Town, Bengaluru, Karnataka 560025, India",12.9641891,77.60625879999998,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,street market,ChIJUzN5VC4WrjsRkaiVLW2tgtk,Malleswaram Market,"Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003, India",13.003123,77.5710119,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,street market,ChIJwQdZj2EWrjsRvUuO1AgrS18,"Russell Market, Shivajinagar","MF Norrona St, Shivaji Nagar, Bengaluru, Karnataka 560001, India",12.9852076,77.6057723,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,tourist information,ChIJL2fQ53MWrjsRuN9D6aalLMY,"Cubbon Park, Sampangi Rama Nagara","Kasturba Road, Behind High Court of Karnataka Ambedkar Veedhi, Sampangi Rama Nagara, Bengaluru, Karnataka 560001, India",12.9763602,77.59290949999998,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,tourist information,ChIJlTBafjoUrjsRc99a3-6HCY4,Infant Jesus Church,"Bazaar Street, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru, Karnataka 560047, India",12.9536733,77.61876769999998,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,tourist information,ChIJbyyIePcTrjsRqwxMqUKA4xQ,Shivoham Shiva Temple,"97, HAL Old Airport Road, Kemp fort mall Parking, Ramagiri, Murgesh Pallya, Bengaluru, Karnataka 560017, India",12.958333,77.656531,Asia/Calcutta,19800,0
Bangalore,India,IN,12.983333,77.583333,tourist information,ChIJW3Or_8dHrjsROESo0OikUl4,Wonderla Bangalore,"28th Km, Mysore Road, Bengaluru, Karnataka 562109, India",12.834555900000002,77.4009719,Asia/Calcutta,19800,0
Delhi,India,IN,28.61,77.23,sights,ChIJb1VVBf0YDTkRh1Md9mN3zyI,Leisure Valley Park,"287, NH 8, Sector 29, Gurugram, Haryana 122021",28.4697441,77.06617419999998,Asia/Calcutta,19800,0
Delhi,India,IN,28.61,77.23,street market,ChIJr2mqiEziDDkR6vWUOXmzoNw,Nawabi tadka,"Shop no. 25 gurunanak market, National Park, Lajpat Nagar 4, Delhi, 110024, India",28.5632413,77.23807679999999,Asia/Calcutta,19800,0
Mumbai,India,IN,18.975,72.82583299999997,park,ChIJN4iQYc7J5zsR_dlGtJtQkkk,Lallu Bhai Park,"Bharucha Road, Vijay Nagar, Andheri West, Mumbai, Maharashtra 400058",19.1137169,72.844503,Asia/Calcutta,19800,0
